Week_Number,Product_ID,Store_ID,Units_Sold,Marketing_Spend,Discount_Percent,Wastage_Units,Price
2024-W25,1038,502,550,347.65,0,13,1.69
2024-W25,1039,502,1183,433.86,0,29,6.5
2024-W25,1040,502,849,437.39,0,21,2.66
2024-W25,1041,502,874,575.78,10,21,2.28
2024-W25,1042,502,993,371.13,0,24,4.97
2024-W25,1043,502,1134,557.71,0,28,4.38
2024-W25,1044,502,1423,636.28,0,35,7.98
2024-W25,1045,502,1140,536.75,0,28,5.02
2024-W25,1046,502,987,633.03,0,24,7.59
2024-W25,1047,502,646,414.75,0,16,5.58
2024-W25,1000,503,2235,475.72,0,330,2.2
2024-W25,1001,503,1353,311.63,0,202,2.65
2024-W25,1002,503,1724,261.25,20,258,3.17
2024-W25,1003,503,1269,765.73,0,187,2.96
2024-W25,1004,503,1081,736.88,0,159,3.47
2024-W25,1005,503,2288,356.4,0,338,2.06
2024-W25,1006,503,1297,342.18,0,194,2.92
2024-W25,1007,503,1539,487.25,0,215,2.41
2024-W25,1008,503,2502,547.6,0,370,1.84
2024-W25,1009,503,1018,647.76,0,152,1.45
2024-W25,1010,503,1582,642.46,0,221,3.33
2024-W25,1011,503,1058,394.48,0,158,2.5
2024-W25,1012,503,1226,318.01,10,128,9.24
2024-W25,1013,503,1185,124.56,0,100,11.7
2024-W25,1014,503,714,140.16,0,74,7.79
2024-W25,1015,503,580,104.5,0,52,4.7
2024-W25,1016,503,978,205.26,0,88,4.02
2024-W25,1017,503,454,125.16,0,40,8.18
2024-W25,1018,503,889,372.14,10,84,5.29
2024-W25,1019,503,438,164.34,0,41,3.19
2024-W25,1020,503,930,257.34,5,79,5.85
2024-W25,1021,503,794,124.97,0,79,4.96
2024-W25,1022,503,544,228.02,10,57,8.15
2024-W25,1023,503,1101,249.59,0,110,4.64
2024-W25,1024,503,2303,175.81,10,92,0.96
2024-W25,1025,503,2164,336.58,0,147,1.07
2024-W25,1026,503,2666,290.93,0,106,2.61
2024-W25,1027,503,1822,233.66,0,72,4.37
2024-W25,1028,503,2628,377.65,0,105,3.23
2024-W25,1029,503,1802,236.72,5,72,3.74
2024-W25,1030,503,1707,182.12,0,102,3.1
2024-W25,1031,503,2325,283.07,15,102,3.81
2024-W25,1032,503,2311,326.5,0,157,1.77
2024-W25,1033,503,1047,173.28,0,54,1.59
2024-W25,1034,503,1776,294.73,5,106,1.84
2024-W25,1035,503,2484,383.57,0,99,1.63
2024-W25,1036,503,1058,399.09,0,26,1.59
2024-W25,1037,503,1448,521.82,0,36,3.26
2024-W25,1038,503,833,347.34,0,20,1.09
2024-W25,1039,503,1643,385.86,0,41,1.4
2024-W25,1040,503,991,451.33,0,24,6.86
2024-W25,1041,503,1149,742.96,0,28,2.5
2024-W25,1042,503,943,229.2,0,23,0.8
2024-W25,1043,503,1181,660.1,0,29,7.89
2024-W25,1044,503,1193,478.8,0,29,5.51
2024-W25,1045,503,1216,466.6,0,30,6.62
2024-W25,1046,503,919,603.89,0,22,1.88
2024-W25,1047,503,793,380.35,0,19,3.05
2024-W25,1000,504,2928,690.27,10,433,1.14
2024-W25,1001,504,2919,315.01,0,437,2.48
2024-W25,1002,504,3804,478.46,0,570,2.06
2024-W25,1003,504,3416,210.51,0,505,2.36
2024-W25,1004,504,3064,710.39,0,453,1.49
2024-W25,1005,504,3257,708.53,0,482,3.28
2024-W25,1006,504,2086,723.09,15,312,1.95
2024-W25,1007,504,3476,298.44,0,486,1.04
2024-W25,1008,504,1304,236.92,0,192,3.45
2024-W25,1009,504,3258,432.93,0,488,1.71
2024-W25,1010,504,1374,659.29,0,192,2.0
2024-W25,1011,504,2325,416.04,0,348,1.39
2024-W25,1012,504,1091,234.56,0,114,11.24
2024-W25,1013,504,1365,183.65,0,116,5.08
2024-W25,1014,504,1212,398.63,0,127,3.24
2024-W25,1015,504,1923,127.48,0,173,3.84
2024-W25,1016,504,1308,228.93,0,117,10.49
2024-W25,1017,504,1314,150.0,5,118,3.18
2024-W25,1018,504,2887,156.26,25,274,7.4
2024-W25,1019,504,1579,319.09,0,150,3.36
2024-W25,1020,504,1452,379.11,0,123,7.8
2024-W25,1021,504,841,100.59,15,84,9.96
2024-W25,1022,504,1653,210.04,0,173,11.95
2024-W25,1023,504,1662,217.84,0,166,4.67
2024-W25,1024,504,4181,331.72,0,167,4.28
2024-W25,1025,504,6276,185.56,10,426,1.95
2024-W25,1026,504,3345,322.5,5,133,3.49
2024-W25,1027,504,3122,266.88,0,124,2.84
2024-W25,1028,504,2888,363.91,5,115,1.12
2024-W25,1029,504,1817,129.12,0,72,3.82
2024-W25,1030,504,3061,307.07,10,183,3.3
2024-W25,1031,504,7137,273.46,25,314,1.59
2024-W25,1032,504,3366,361.6,0,228,0.81
2024-W25,1033,504,2654,122.64,0,138,1.42
2024-W25,1034,504,4866,176.72,10,291,1.92
2024-W25,1035,504,4492,241.77,0,179,3.35
2024-W25,1036,504,1582,312.27,0,39,5.56
2024-W25,1037,504,1763,480.66,0,44,7.22
2024-W25,1038,504,1134,379.17,0,28,1.37
2024-W25,1039,504,3116,326.48,25,77,1.44
2024-W25,1040,504,1296,725.4,0,32,2.13
2024-W25,1041,504,2112,214.27,0,52,5.38
2024-W25,1042,504,1517,451.94,0,37,6.58
2024-W25,1043,504,2152,426.55,0,53,1.96
2024-W25,1044,504,1395,662.07,0,34,0.93
2024-W25,1045,504,2851,240.9,0,71,6.39
2024-W25,1046,504,1651,697.42,0,41,6.29
2024-W25,1047,504,1597,500.87,5,39,4.62
2024-W25,1000,505,737,205.32,0,109,2.76
2024-W25,1001,505,1155,583.8,10,173,2.26
2024-W25,1002,505,1651,403.33,0,247,2.7
2024-W25,1003,505,1179,417.37,0,174,1.6
2024-W25,1004,505,877,700.51,0,129,2.81
2024-W25,1005,505,1371,515.25,0,202,1.02
2024-W25,1006,505,1981,463.48,25,297,0.97
2024-W25,1007,505,1378,333.28,0,192,2.7
2024-W25,1008,505,1452,734.47,0,214,3.27
2024-W25,1009,505,676,569.87,0,101,2.84
2024-W25,1010,505,1508,727.02,0,211,3.43
2024-W25,1011,505,1037,378.84,0,155,3.13
2024-W25,1012,505,720,136.95,20,75,7.2
2024-W25,1013,505,545,225.61,5,46,8.12
2024-W25,1014,505,870,246.44,0,91,5.37
2024-W25,1015,505,700,262.83,25,63,6.68
2024-W25,1016,505,800,157.96,0,72,11.46
2024-W25,1017,505,635,288.83,10,57,6.45
2024-W25,1018,505,698,353.51,25,66,2.93
2024-W25,1019,505,787,226.52,0,74,7.39
2024-W25,1020,505,296,301.01,0,25,10.49
2024-W25,1021,505,636,380.96,5,63,7.22
2024-W25,1022,505,1006,269.85,10,105,10.07
2024-W25,1023,505,435,245.1,0,43,5.16
2024-W25,1024,505,2015,219.78,0,80,1.64
2024-W25,1025,505,2097,342.25,0,142,4.48
2024-W25,1026,505,2555,134.05,0,102,1.21
2024-W25,1027,505,1634,145.14,0,65,4.61
2024-W25,1028,505,1309,176.16,0,52,2.67
2024-W25,1029,505,1959,370.28,0,78,2.68
2024-W25,1030,505,2374,390.01,0,142,1.17
2024-W25,1031,505,2109,197.2,10,92,2.23
2024-W25,1032,505,2023,308.88,0,137,2.92
2024-W25,1033,505,1600,323.6,0,83,0.97
2024-W25,1034,505,1873,263.87,5,112,4.64
2024-W25,1035,505,2387,171.79,0,95,4.88
2024-W25,1036,505,1768,767.73,10,44,6.2
2024-W25,1037,505,962,344.49,0,24,7.39
2024-W25,1038,505,1173,311.13,0,29,5.43
2024-W25,1039,505,1193,617.09,0,29,5.22
2024-W25,1040,505,971,345.24,5,24,3.52
2024-W25,1041,505,1037,235.99,0,25,1.44
2024-W25,1042,505,1093,459.31,0,27,4.02
2024-W25,1043,505,948,576.6,0,23,5.43
2024-W25,1044,505,703,224.16,0,17,7.44
2024-W25,1045,505,908,253.51,15,22,1.36
2024-W25,1046,505,985,666.73,15,24,5.32
2024-W25,1047,505,1335,216.74,20,33,1.64
2024-W25,1000,506,923,623.29,0,136,1.14
2024-W25,1001,506,1299,283.4,25,194,2.09
2024-W25,1002,506,1214,707.28,0,182,2.9
2024-W25,1003,506,1696,244.51,20,251,3.1
2024-W25,1004,506,922,545.14,0,136,3.16
2024-W25,1005,506,1471,575.73,0,217,2.04
2024-W25,1006,506,1745,789.5,5,261,3.64
2024-W25,1007,506,805,229.51,0,112,1.4
2024-W25,1008,506,952,405.54,0,140,1.91
2024-W25,1009,506,1221,473.06,0,183,1.81
2024-W25,1010,506,771,498.54,0,107,3.1
2024-W25,1011,506,1690,752.03,10,253,2.45
2024-W25,1012,506,484,398.54,0,50,5.8
2024-W25,1013,506,956,262.94,0,81,5.39
2024-W25,1014,506,976,264.99,0,102,7.65
2024-W25,1015,506,584,296.69,0,52,7.87
2024-W25,1016,506,966,266.91,0,86,6.39
2024-W25,1017,506,392,209.91,0,35,7.55
2024-W25,1018,506,921,384.26,0,87,3.11
2024-W25,1019,506,708,262.99,0,67,6.61
2024-W25,1020,506,597,363.17,0,50,5.94
2024-W25,1021,506,640,394.1,0,64,10.05
2024-W25,1022,506,484,389.43,0,50,6.59
2024-W25,1023,506,716,141.44,0,71,10.46
2024-W25,1024,506,2099,181.06,0,83,0.83
2024-W25,1025,506,2525,289.96,0,171,4.8
2024-W25,1026,506,1030,229.53,5,41,1.58
2024-W25,1027,506,1774,369.98,0,70,2.2
2024-W25,1028,506,2326,344.0,0,93,1.77
2024-W25,1029,506,1506,362.72,0,60,2.52
2024-W25,1030,506,2579,312.5,0,154,2.11
2024-W25,1031,506,1626,203.01,0,71,1.58
2024-W25,1032,506,2642,386.07,0,179,4.4
2024-W25,1033,506,1640,121.83,0,85,4.92
2024-W25,1034,506,1357,287.11,0,81,3.08
2024-W25,1035,506,1803,139.98,5,72,2.49
2024-W25,1036,506,831,544.23,0,20,5.53
2024-W25,1037,506,650,294.67,0,16,4.44
2024-W25,1038,506,1051,283.63,10,26,4.95
2024-W25,1039,506,640,421.63,0,16,0.86
2024-W25,1040,506,581,300.08,0,14,6.28
2024-W25,1041,506,1057,612.85,0,26,1.6
2024-W25,1042,506,806,521.76,0,20,2.3
2024-W25,1043,506,1005,513.15,0,25,1.74
2024-W25,1044,506,1147,312.3,0,28,6.82
2024-W25,1045,506,987,338.8,0,24,0.57
2024-W25,1046,506,988,350.2,0,24,7.06
2024-W25,1047,506,695,257.08,0,17,2.91
2024-W25,1000,507,1791,482.16,0,265,2.74
2024-W25,1001,507,1836,502.36,5,275,1.41
2024-W25,1002,507,954,391.2,15,143,0.88
2024-W25,1003,507,998,370.29,0,147,1.75
2024-W25,1004,507,1621,322.39,0,239,3.88
2024-W25,1005,507,1932,357.44,0,285,3.81
2024-W25,1006,507,1830,798.54,0,274,2.89
2024-W25,1007,507,1463,436.21,0,204,1.28
2024-W25,1008,507,2160,500.91,0,319,2.7
2024-W25,1009,507,1990,248.23,25,298,2.27
2024-W25,1010,507,1629,631.85,0,228,3.68
2024-W25,1011,507,1592,639.08,5,238,1.58
2024-W25,1012,507,471,177.06,10,49,6.92
2024-W25,1013,507,424,112.2,0,36,7.05
2024-W25,1014,507,482,325.71,10,50,3.89
2024-W25,1015,507,575,282.13,0,51,8.04
2024-W25,1016,507,786,356.91,0,70,11.91
2024-W25,1017,507,973,394.4,0,87,4.2
2024-W25,1018,507,840,335.61,15,79,8.2
2024-W25,1019,507,840,174.22,0,79,5.1
2024-W25,1020,507,1020,231.72,5,86,9.24
2024-W25,1021,507,768,373.51,10,76,5.16
2024-W25,1022,507,1043,228.74,0,109,10.84
2024-W25,1023,507,756,368.4,0,75,3.26
2024-W25,1024,507,3233,300.71,10,129,0.92
2024-W25,1025,507,1915,248.23,0,130,3.94
2024-W25,1026,507,1342,351.54,0,53,1.76
2024-W25,1027,507,1887,218.74,0,75,0.97
2024-W25,1028,507,2461,298.52,20,98,2.49
2024-W25,1029,507,2218,346.76,0,88,0.83
2024-W25,1030,507,3063,344.38,10,183,2.39
2024-W25,1031,507,1683,129.02,0,74,3.08
2024-W25,1032,507,1771,193.63,10,120,3.32
2024-W25,1033,507,2052,363.12,0,106,2.9
2024-W25,1034,507,2061,286.62,10,123,2.63
2024-W25,1035,507,2309,242.45,0,92,2.17
2024-W25,1036,507,1356,741.54,0,33,4.47
2024-W25,1037,507,1307,611.89,0,32,7.06
2024-W25,1038,507,776,716.66,0,19,7.67
2024-W25,1039,507,883,505.13,15,22,4.52
2024-W25,1040,507,1037,416.51,0,25,6.37
2024-W25,1041,507,1086,743.4,20,27,6.35
2024-W25,1042,507,1524,582.52,10,38,3.27
2024-W25,1043,507,798,573.96,0,19,4.53
2024-W25,1044,507,1222,610.59,0,30,4.49
2024-W25,1045,507,818,776.71,0,20,5.97
2024-W25,1046,507,1581,623.32,0,39,1.45
2024-W25,1047,507,791,774.09,0,19,4.25
2024-W25,1000,508,1477,228.89,0,218,1.37
2024-W25,1001,508,1447,315.18,0,217,2.34
2024-W25,1002,508,1101,682.06,10,165,3.42
2024-W25,1003,508,1886,459.57,0,279,3.99
2024-W25,1004,508,1517,338.32,0,224,1.13
2024-W25,1005,508,1790,387.32,5,264,1.67
2024-W25,1006,508,2289,408.42,0,343,1.17
2024-W25,1007,508,1486,391.03,10,208,1.14
2024-W25,1008,508,2337,769.63,25,345,1.03
2024-W25,1009,508,1660,574.26,0,249,3.84
2024-W25,1010,508,1948,483.05,0,272,2.47
2024-W25,1011,508,1170,650.12,0,175,2.26
2024-W25,1012,508,635,122.61,20,66,2.53
2024-W25,1013,508,768,339.35,0,65,9.85
2024-W25,1014,508,1051,390.68,0,110,7.59
2024-W25,1015,508,1199,145.67,0,107,7.52
2024-W25,1016,508,1353,136.84,20,121,6.93
2024-W25,1017,508,619,309.16,5,55,5.68
2024-W25,1018,508,1210,262.82,10,114,8.89
2024-W25,1019,508,1025,296.82,0,97,7.39
2024-W25,1020,508,488,397.66,0,41,9.67
2024-W25,1021,508,450,235.11,0,45,5.68
2024-W25,1022,508,1108,304.79,0,116,5.22
2024-W25,1023,508,558,274.99,0,55,4.56
2024-W25,1024,508,2459,243.06,0,98,2.0
2024-W25,1025,508,1871,392.62,0,127,3.38
2024-W25,1026,508,2802,233.21,5,112,1.87
2024-W25,1027,508,1371,377.08,0,54,1.9
2024-W25,1028,508,3539,389.29,5,141,2.8
2024-W25,1029,508,2418,127.36,0,96,3.38
2024-W25,1030,508,1290,325.95,15,77,3.24
2024-W25,1031,508,2528,129.55,0,111,4.83
2024-W25,1032,508,1863,317.22,0,126,2.06
2024-W25,1033,508,3206,359.73,20,166,2.5
2024-W25,1034,508,3279,347.47,0,196,1.42
2024-W25,1035,508,2879,326.24,5,115,0.94
2024-W25,1036,508,1048,329.77,0,26,6.9
2024-W25,1037,508,1498,558.86,0,37,2.83
2024-W25,1038,508,1463,343.58,0,36,2.95
2024-W25,1039,508,1080,259.36,0,27,5.66
2024-W25,1040,508,1232,706.29,0,30,7.71
2024-W25,1041,508,1234,503.1,0,30,6.52
2024-W25,1042,508,809,472.8,0,20,4.15
2024-W25,1043,508,1453,614.71,0,36,2.92
2024-W25,1044,508,905,338.42,0,22,4.54
2024-W25,1045,508,959,375.53,10,23,6.11
2024-W25,1046,508,1507,773.19,10,37,3.81
2024-W25,1047,508,1585,464.95,10,39,3.31
2024-W25,1000,509,3575,414.84,0,529,3.15
2024-W25,1001,509,2855,521.86,10,428,2.96
2024-W25,1002,509,1804,332.73,0,270,3.61
2024-W25,1003,509,2176,604.62,0,322,1.78
2024-W25,1004,509,2326,274.25,0,344,3.75
2024-W25,1005,509,2112,314.71,0,312,3.24
2024-W25,1006,509,1570,424.14,5,235,2.27
2024-W25,1007,509,3963,704.49,0,554,3.03
2024-W25,1008,509,1862,200.47,0,275,2.97
2024-W25,1009,509,4338,558.86,25,650,1.99
2024-W25,1010,509,3523,246.57,0,493,2.82
2024-W25,1011,509,3576,528.64,0,536,1.15
2024-W25,1012,509,815,103.04,10,85,6.51
2024-W25,1013,509,1684,267.99,0,143,11.99
2024-W25,1014,509,814,158.6,0,85,10.33
2024-W25,1015,509,1345,345.34,5,121,7.6
2024-W25,1016,509,872,211.46,0,78,6.82
2024-W25,1017,509,1190,379.45,0,107,10.24
2024-W25,1018,509,1174,265.87,0,111,4.25
2024-W25,1019,509,1569,276.31,0,149,8.88
2024-W25,1020,509,1694,372.32,10,143,2.92
2024-W25,1021,509,826,237.64,0,82,4.09
2024-W25,1022,509,1030,198.71,0,108,6.27
2024-W25,1023,509,2073,303.84,0,207,6.19
2024-W25,1024,509,4880,334.98,0,195,2.26
2024-W25,1025,509,5155,374.82,20,350,1.45
2024-W25,1026,509,2353,277.44,0,94,4.21
2024-W25,1027,509,4207,258.45,0,168,3.5
2024-W25,1028,509,4126,253.14,0,165,1.99
2024-W25,1029,509,3354,392.2,0,134,2.46
2024-W25,1030,509,3133,232.1,0,187,3.77
2024-W25,1031,509,4979,388.56,0,219,2.94
2024-W25,1032,509,4679,342.75,15,318,1.5
2024-W25,1033,509,2790,115.32,15,145,0.69
2024-W25,1034,509,3496,305.6,0,209,2.16
2024-W25,1035,509,4401,175.64,0,176,4.84
2024-W25,1036,509,1115,297.17,0,27,7.54
2024-W25,1037,509,2415,232.8,0,60,4.73
2024-W25,1038,509,2389,481.72,15,59,0.74
2024-W25,1039,509,3180,639.8,10,79,6.98
2024-W25,1040,509,2444,642.34,0,61,4.25
2024-W25,1041,509,2654,366.75,0,66,2.72
2024-W25,1042,509,3187,702.25,0,79,1.44
2024-W25,1043,509,1915,416.07,0,47,6.99
2024-W25,1044,509,1983,269.59,15,49,1.04
2024-W25,1045,509,2351,224.88,0,58,5.71
2024-W25,1046,509,2016,634.23,15,50,2.43
2024-W25,1047,509,2974,398.56,25,74,1.14
2024-W25,1000,510,1227,715.37,0,181,1.85
2024-W25,1001,510,586,208.19,0,87,2.41
2024-W25,1002,510,1673,763.34,10,250,2.73
2024-W25,1003,510,674,546.42,0,99,3.15
2024-W25,1004,510,1695,319.6,0,250,2.0
2024-W25,1005,510,759,484.34,0,112,3.56
2024-W25,1006,510,1432,705.87,0,214,1.92
2024-W25,1007,510,1969,517.56,0,275,2.26
2024-W25,1008,510,1039,573.13,0,153,1.42
2024-W25,1009,510,1057,377.7,5,158,3.42
2024-W25,1010,510,636,786.25,0,89,3.85
2024-W25,1011,510,1156,556.53,5,173,1.07
2024-W25,1012,510,598,247.16,10,62,5.5
2024-W25,1013,510,632,146.03,0,53,10.11
2024-W25,1014,510,801,106.67,0,84,3.07
2024-W25,1015,510,823,236.78,0,74,5.91
2024-W25,1016,510,370,270.05,0,33,3.29
2024-W25,1017,510,400,326.22,0,36,10.24
2024-W25,1018,510,411,362.62,0,39,7.38
2024-W25,1019,510,731,220.17,0,69,8.15
2024-W25,1020,510,564,363.02,10,47,9.0
2024-W25,1021,510,669,248.51,0,66,7.4
2024-W25,1022,510,1017,227.23,0,106,11.26
2024-W25,1023,510,634,290.04,0,63,4.77
2024-W25,1024,510,1431,130.96,0,57,3.69
2024-W25,1025,510,1320,317.61,5,89,3.57
2024-W25,1026,510,1504,357.87,0,60,3.33
2024-W25,1027,510,1943,258.05,0,77,3.87
2024-W25,1028,510,1255,325.48,0,50,3.93
2024-W25,1029,510,1523,126.74,0,60,4.11
2024-W25,1030,510,2056,371.52,0,123,3.5
2024-W25,1031,510,2150,196.33,0,94,1.28
2024-W25,1032,510,3031,201.25,10,206,3.06
2024-W25,1033,510,1072,215.6,0,55,2.13
2024-W25,1034,510,903,224.59,0,54,1.98
2024-W25,1035,510,1443,263.57,0,57,1.66
2024-W25,1036,510,757,555.16,0,18,3.97
2024-W25,1037,510,763,355.06,0,19,1.95
2024-W25,1038,510,1046,580.52,0,26,6.95
2024-W25,1039,510,1248,381.55,0,31,1.25
2024-W25,1040,510,698,496.2,0,17,7.8
2024-W25,1041,510,475,475.35,0,11,6.26
2024-W25,1042,510,965,713.19,0,24,2.15
2024-W25,1043,510,1173,416.47,20,29,0.67
2024-W25,1044,510,1177,423.14,0,29,3.88
2024-W25,1045,510,761,265.27,0,19,1.21
2024-W25,1046,510,1193,373.0,0,29,0.54
2024-W25,1047,510,1005,240.75,0,25,7.35
2024-W25,1000,511,1441,737.13,0,213,1.58
2024-W25,1001,511,1530,624.88,15,229,2.02
2024-W25,1002,511,1091,235.96,25,163,1.87
2024-W25,1003,511,1077,407.07,0,159,2.64
2024-W25,1004,511,921,548.81,0,136,1.71
2024-W25,1005,511,671,537.48,0,99,2.08
2024-W25,1006,511,1776,695.72,0,266,3.16
2024-W25,1007,511,2056,527.03,10,287,2.53
2024-W25,1008,511,1291,540.52,0,191,3.83
2024-W25,1009,511,2283,792.32,15,342,3.02
2024-W25,1010,511,919,626.46,0,128,3.89
2024-W25,1011,511,1090,666.89,0,163,3.63
2024-W25,1012,511,750,242.4,10,78,10.2
2024-W25,1013,511,650,271.71,0,55,5.82
2024-W25,1014,511,483,399.83,0,50,6.64
2024-W25,1015,511,910,298.36,0,81,3.38
2024-W25,1016,511,408,123.16,0,36,9.28
2024-W25,1017,511,745,352.82,0,67,5.98
2024-W25,1018,511,622,296.34,0,59,4.27
2024-W25,1019,511,490,376.21,10,46,5.63
2024-W25,1020,511,708,320.14,10,60,3.33
2024-W25,1021,511,358,145.55,0,35,3.13
2024-W25,1022,511,326,167.89,0,34,4.8
2024-W25,1023,511,495,241.56,0,49,4.61
2024-W25,1024,511,1959,173.99,10,78,4.46
2024-W25,1025,511,1269,338.29,0,86,3.32
2024-W25,1026,511,1688,119.32,0,67,1.2
2024-W25,1027,511,1705,329.59,0,68,3.0
2024-W25,1028,511,2487,186.28,0,99,3.6
2024-W25,1029,511,1529,197.05,0,61,4.03
2024-W25,1030,511,1356,218.48,0,81,1.96
2024-W25,1031,511,2083,384.71,0,91,3.57
2024-W25,1032,511,827,253.09,0,56,0.97
2024-W25,1033,511,1338,283.13,0,69,4.96
2024-W25,1034,511,933,326.25,0,55,1.33
2024-W25,1035,511,1240,142.98,0,49,4.36
2024-W25,1036,511,957,266.32,0,23,0.82
2024-W25,1037,511,1235,365.07,0,30,6.84
2024-W25,1038,511,521,634.13,0,13,0.79
2024-W25,1039,511,1080,567.36,5,27,1.06
2024-W25,1040,511,776,582.65,0,19,6.71
2024-W25,1041,511,870,708.77,0,21,3.43
2024-W25,1042,511,479,231.16,5,11,3.99
2024-W25,1043,511,553,523.63,0,13,0.59
2024-W25,1044,511,674,487.5,0,16,3.83
2024-W25,1045,511,493,770.76,5,12,6.02
2024-W25,1046,511,535,419.38,0,13,3.16
2024-W25,1047,511,627,652.73,10,15,4.16
2024-W25,1000,512,1492,284.16,0,220,2.21
2024-W25,1001,512,2225,304.72,5,333,1.31
2024-W25,1002,512,1318,313.64,15,197,3.14
2024-W25,1003,512,1673,711.33,0,247,1.68
2024-W25,1004,512,1889,488.57,0,279,2.52
2024-W25,1005,512,1285,742.09,0,190,3.77
2024-W25,1006,512,1894,430.3,0,284,1.13
2024-W25,1007,512,1666,535.26,0,233,2.28
2024-W25,1008,512,2677,619.48,0,396,3.9
2024-W25,1009,512,1215,604.92,15,182,2.48
2024-W25,1010,512,1329,200.29,0,186,1.96
2024-W25,1011,512,2274,405.04,0,341,3.65
2024-W25,1012,512,742,321.63,0,77,3.02
2024-W25,1013,512,458,264.41,5,38,6.62
2024-W25,1014,512,877,317.0,0,92,4.22
2024-W25,1015,512,1026,125.05,0,92,3.16
2024-W25,1016,512,1227,218.53,0,110,7.64
2024-W25,1017,512,650,205.05,0,58,10.25
2024-W25,1018,512,992,205.89,0,94,4.25
2024-W25,1019,512,610,123.07,0,57,3.14
2024-W25,1020,512,1263,109.16,0,107,10.21
2024-W25,1021,512,897,119.85,0,89,7.12
2024-W25,1022,512,769,205.6,0,80,5.95
2024-W25,1023,512,740,308.76,0,74,5.77
2024-W25,1024,512,1677,263.98,0,67,4.88
2024-W25,1025,512,1622,228.04,0,110,4.13
2024-W25,1026,512,3530,236.85,0,141,1.7
2024-W25,1027,512,1823,301.4,10,72,2.85
2024-W25,1028,512,2730,201.84,0,109,4.61
2024-W25,1029,512,1988,141.25,0,79,3.65
2024-W25,1030,512,2075,178.96,0,124,0.9
2024-W25,1031,512,3157,148.77,0,138,0.9
2024-W25,1032,512,2533,142.63,0,172,3.75
2024-W25,1033,512,2544,247.49,5,132,3.24
2024-W25,1034,512,3554,178.57,20,213,1.02
2024-W25,1035,512,3315,335.15,0,132,4.93
2024-W25,1036,512,1101,347.11,0,27,7.64
2024-W25,1037,512,1084,593.14,0,27,2.34
2024-W25,1038,512,1494,264.17,0,37,6.72
2024-W25,1039,512,2066,663.78,5,51,6.63
2024-W25,1040,512,1613,468.9,0,40,0.77
2024-W25,1041,512,837,282.19,0,20,6.02
2024-W25,1042,512,1527,331.47,20,38,1.06
2024-W25,1043,512,932,520.6,0,23,6.95
2024-W25,1044,512,838,720.68,0,20,3.22
2024-W25,1045,512,765,754.92,0,19,6.02
2024-W25,1046,512,1161,776.59,0,29,4.17
2024-W25,1047,512,1313,465.99,0,32,6.57
2024-W25,1000,513,1899,599.56,0,281,3.97
2024-W25,1001,513,1809,457.7,15,271,2.68
2024-W25,1002,513,1303,561.37,0,195,3.34
2024-W25,1003,513,1092,341.43,0,161,3.46
2024-W25,1004,513,1899,370.83,20,281,1.13
2024-W25,1005,513,1346,661.92,0,199,1.41
2024-W25,1006,513,1143,411.89,0,171,1.91
2024-W25,1007,513,1209,202.4,0,169,1.48
2024-W25,1008,513,1044,684.9,0,154,2.75
2024-W25,1009,513,2229,739.14,25,334,1.63
2024-W25,1010,513,1379,359.71,0,193,3.69
2024-W25,1011,513,1280,232.14,15,192,3.07
2024-W25,1012,513,668,366.74,0,70,4.79
2024-W25,1013,513,901,156.98,0,76,10.83
2024-W25,1014,513,733,328.39,0,76,11.18
2024-W25,1015,513,656,101.77,0,59,7.82
2024-W25,1016,513,428,181.72,0,38,8.17
2024-W25,1017,513,761,120.96,0,68,6.52
2024-W25,1018,513,564,126.08,0,53,10.93
2024-W25,1019,513,462,362.87,10,43,7.31
2024-W25,1020,513,1268,200.27,25,107,2.49
2024-W25,1021,513,356,349.12,0,35,10.22
2024-W25,1022,513,624,231.08,0,65,4.37
2024-W25,1023,513,703,140.75,0,70,4.44
2024-W25,1024,513,2338,303.13,0,93,4.82
2024-W25,1025,513,1358,119.77,0,92,2.29
2024-W25,1026,513,1312,291.2,0,52,4.41
2024-W25,1027,513,2387,150.77,20,95,3.58
2024-W25,1028,513,2470,215.48,0,98,2.18
2024-W25,1029,513,1283,237.93,0,51,2.63
2024-W25,1030,513,1596,176.57,0,95,1.81
2024-W25,1031,513,1557,166.71,0,68,4.69
2024-W25,1032,513,3095,262.6,0,210,4.08
2024-W25,1033,513,2061,355.06,5,107,2.13
2024-W25,1034,513,2402,117.06,0,144,3.61
2024-W25,1035,513,2129,341.53,0,85,4.48
2024-W25,1036,513,1240,694.87,0,31,2.47
2024-W25,1037,513,1011,638.57,0,25,3.38
2024-W25,1038,513,625,769.73,0,15,2.81
2024-W25,1039,513,778,590.71,0,19,5.54
2024-W25,1040,513,1000,212.16,0,25,2.68
2024-W25,1041,513,580,474.72,0,14,7.64
2024-W25,1042,513,964,560.98,0,24,1.92
2024-W25,1043,513,877,505.17,10,21,6.25
2024-W25,1044,513,1031,363.8,0,25,1.42
2024-W25,1045,513,690,246.85,5,17,6.13
2024-W25,1046,513,1061,599.59,0,26,7.79
2024-W25,1047,513,922,797.06,10,23,4.53
2024-W25,1000,514,1542,317.28,0,228,2.94
2024-W25,1001,514,1217,403.6,0,182,1.56
2024-W25,1002,514,1258,249.19,5,188,2.93
2024-W25,1003,514,971,448.28,0,143,2.41
2024-W25,1004,514,1370,625.9,0,202,2.12
